longitude,latitude
-104.902,39.776
-82.411,34.87
-84.546,38.231
-78.935,36.331
,
-74.658,40.35
-95.807,36.312
-96.357,36.122
-81.445,30.59
-122.44,37.716
-102.335,33.928
-88.312,41.757
-95.4,29.951
-99.771,32.444
-89.859,30.788
,
-82.788,27.929
-83.636,43.051
-109.548,31.351
-111.884,33.537
-112.221,33.495
-151.617,59.809
-149.817,61.216
-82.835,39.877
-97.756,30.198
,
-79.167,35.477
-86.992,30.408
-116.543,43.611
-86.283,32.418
-112.122,33.458
-97.063,36.134
-75.58,40.553
-85.904,37.755
-86.28,33.163
-80.992,33.79
-112.325,33.639
-95.208,29.702
-81.657,38.367
-87.304,36.571
-115.153,36.147
-80.217,36.118
-120.626,37.353
-97.416,35.882
-119.78,39.483
-98.487,29.609
-93.283,31.114
-90.193,30.496
-82.443,27.976
-77.432,35.554
-84.405,42.24
-97.478,25.966
-94.538,38.813
,
-86.666,34.717
-95.973,35.625
-97.364,27.69
-73.932,40.664
-84.405,33.06
-112.152,33.655
-111.74,33.379
-77.7,43.245
-80.259,41.113
-86.279,41.672
-116.994,34.885
-122.024,37.568
-80.439,39.293
-86.279,41.672
,
-92.599,35.953
-122.297,47.35
-115.041,36.164
-122.66,45.519
-121.567,39.506
-116.465,33.805
-79.384,36.617
-111.948,40.695
-85.841,38.15
-118.562,34.189
-94.86,36.191
-83.116,42.591
-108.51,45.779
-108.554,45.784
-110.959,32.265
-118.339,34.01
-83.187,42.518
-92.932,31.826
-118.318,33.916
-78.399,43.026
-81.12,36.506
-92.932,31.826
-84.434,33.766
-92.88,44.999
-90.636,34.545
-80.197,40.163
-104.511,37.163
-97.15,31.519
-104.974,39.856
-75.027,39.38
-112.089,33.48
-85.127,33.628
-112.073,33.378
-117.934,33.852
-107.37,45.317
-112.092,40.711
-84.555,33.772
-96.689,34.25
-85.327,36.858
-84.722,33.747
-93.089,37.206
-80.154,26.136
-111.86,40.744
-85.496,42.245
-121.054,38.923
-81.38,28.616
-89.279,40.529
-93.884,42.057
-89.864,35.177
-86.142,42.932
-85.665,38.203
-98.494,29.426
-85.796,38.27
-95.107,32.755
-101.899,35.165
-104.85,38.854
-85.816,38.269
-104.903,39.74
-113.231,35.528
-97.037,32.691
-99.264,34.157
-121.551,39.447
-83.031,42.685
-84.176,34.048
-104.978,39.903
-121.483,38.426
-81.337,28.68
-93.745,32.517
-117.21,34.048
-83.409,35.164
-94.359,42.456
-82.963,40.05
-82.962,40.056
-98.524,29.378
-114.235,33.662
-95.157,29.485
-103.068,44.112
-79.532,35.887
-94.656,39.124
-96.679,32.807
-84.98,32.496
-119.296,36.548
-97.88,28.022
-87.398,39.37
-68.115,46.108
-84.136,39.669
-111.899,33.451
-98.493,29.254
-93.718,36.971
-81.234,40.057
-96.686,35.487
-84.485,33.652
-106.298,42.835
-81.352,28.553
-95.851,36.105
-85.187,34.214
-88.368,44.262
-114.618,32.721
-94.355,35.198
-76.299,40.076
-110.91,32.251
-81.781,36.769
-104.745,40.427
-90.244,32.254
-83.276,36.201
-79.729,40.583
-90.477,44.596
,
-93.51,32.487
-87.548,37.999
-95.048,34.751
-112.356,43.18
-83.048,39.932
-76.367,36.815
-90.293,30.779
-83.192,34.406
-83.274,42.342
-76.882,38.769
-83.127,42.482
-70.08,44.155
-91.398,39.916
-98.47,29.412
-77.442,37.553
-81.347,28.756
-80.743,40.1
-97.257,35.22
-83.42,42.353
-99.489,27.442
-122.468,45.483
-119.772,39.093
-83.035,39.956
-104.488,38.273
-83.329,36.863
-116.37,34.121
,
-97.835,28.099
-87.943,42.38
,
-99.48,27.364
-82.11,29.412
-81.68,41.515
-101.999,36.033
-115.691,43.133
-103.773,40.253
-94.178,30.349
-117.084,32.564
-108.511,39.077
,
,
-112.121,33.575
-120.94,37.74
-111.828,40.63
-118.43,34.268
-80.48,25.461
-117.898,33.874
-80.076,35.908
-81.612,28.027
-158.005,21.391
-118.352,33.85
-87.765,41.872
-97.936,35.053
-116.079,33.569
-117.482,34.013
-93.307,37.236
-95.286,29.571
-77.836,34.285
-87.619,41.81
-73.563,40.665
-85.032,33.036
-83.038,40.295
-106.638,35.069
-97.698,30.198
-87.346,41.593
-119.488,46.263
-90.058,32.456
-75.038,41.031
-75.097,39.838
-97.372,31.076
-105.084,39.863
-77.014,39.005
-118.024,33.982
-87.642,40.142
-112.074,33.488
-77.006,38.877
-83.751,33.893
-74.919,41.023
-104.979,39.74
-83.092,39.013
-81.685,28.84
-105.003,39.822
-83.856,34.262
-115.021,36.189
-94.586,39.1
-94.531,39.163
-94.586,39.1
-122.176,47.731
-89.289,39.307
-111.771,33.452
-74.36,41.259
-106.622,35.075
-118.444,34.187
-112.134,33.568
-74.753,40.209
-111.879,40.702
-84.231,34.231
-84.196,33.754
-79.839,40.397
-103.733,35.167
-81.653,30.789
-81.77,41.395
-121.261,44.092
-84.565,39.314
-74.435,39.368
-78.849,38.436
-118.355,33.963
-73.778,42.667
-93.289,45.042
-92.097,32.492
-117.169,32.722
-124.217,43.358
-116.404,43.623
-104.904,39.602
-158.036,21.68
-94.827,29.289
-96.671,32.868
-89.838,33.721
-75.334,41.581
-104.884,39.74
-104.819,39.726
-93.138,35.289
-82.144,28.287
-117.812,34.046
-122.685,45.51
-112.145,33.514
-147.425,64.811
-87.323,35.266
-83.35,42.69
-117.874,33.748
-116.296,43.587
-94.524,38.855
-94.371,41.692
-88.299,41.985
-78.971,35.045
-87.743,41.886
,
-84.345,33.285
-104.613,38.246
-122.221,40.156
-98.865,48.113
-85.762,38.174
-111.978,33.393
-81.686,28.853
-120.613,38.19
-94.696,38.986
-145.331,61.98
-123.202,45.122
-81.627,30.443
-104.987,39.824
-75.027,39.487
-118.021,33.744
-110.767,32.222
,
-95.667,33.122
-80.288,25.882
-106.353,42.829
-95.541,30.461
-120.845,37.062
-115.124,36.165
-99.169,28.671
-93.584,44.891
-87.576,41.766
-79.835,34.187
,
-95.259,29.42
-106.639,35.07
-93.466,41.655
-119.765,39.552
-110.926,32.178
-81.529,35.94
-106.716,35.131
-82.503,35.425
-95.992,29.821
-89.621,40.681
-118.09,33.969
-119.829,36.755
-98.709,29.458
-154.951,19.498
-81.96,28.91
-117.439,33.946
-111.087,32.131
-111.875,33.393
-83.647,41.595
-118.272,34.107
-117.925,33.828
-95.883,35.926
-104.474,38.564
-117.325,33.983
-117.222,34.123
-73.18,44.457
-82.162,36.606
-76.95,39.071
-85.169,35.313
-82.109,29.951
-123.925,45.985
-117.363,47.646
-90.06,35.055
-101.81,35.193
,
-83.996,36.428
-86.8,36.161
-83.654,33.69
-122.233,47.385
-88.183,42.337
-118.366,33.878
-94.043,36.169
-158.137,21.389
-81.123,32.085
-118.462,34.21
-83.542,41.683
-75.53,40.576
-92.414,31.34
-79.478,35.134
-105.02,39.814
-104.824,39.747
,
-111.774,33.379
-76.99,38.803
-110.913,32.141
-102.415,34.809
-77.459,37.918
-105.053,39.914
-81.543,28.624
-92.031,34.246
,
-117.459,47.997
-81.493,29.316
-94.439,39.234
-80.101,26.451
-93.138,44.952
-117.351,34.421
-106.768,32.339
-94.368,35.472
-115.17,36.183
-84.449,33.807
-75.164,40.025
-86.606,39.108
-118.257,34.009
-111.767,33.517
-93.746,32.492
-85.95,36.263
-117.108,32.694
-115.054,36.102
-95.94,41.272
-75.179,39.927
-78.995,35.955
-76.871,38.913
-82.999,40.065
-90.929,30.591
-81.569,41.033
-90.72,45.509
-118.162,34.044
-78.889,38.068
-97.601,35.435
-87.924,43.021
-87.701,41.481
-94.386,41.053
-119.736,36.739
-82.429,30.204
-149.439,61.581
-97.743,30.268
-120.801,37.58
-118.401,34.015
-112.091,33.392
-119.053,35.329
-117.218,47.694
-84.408,33.727
-111.241,47.514
-75.041,40.032
-70.982,43.276
-106.648,34.737
-82.999,39.961
-81.836,34.693
-84.484,39.127
-119.088,35.445
-80.512,37.152
-76.734,39.984
-105.87,37.469
-81.525,35.066
-112.143,33.46
-112.134,33.64
-122.353,40.571
-77.572,35.927
-117.116,34.023
-83.335,39.671
-95.271,29.784
-82.536,28.948
-118.153,34.114
-82.242,28.78
-88.666,35.427
-104.959,39.438
-97.149,32.7
-106.544,35.318
-117.582,47.483
-83.833,33.613
-105.03,39.872
-80.201,25.998
-86.807,33.749
-80.832,36.212
-121.492,38.562
-71.354,41.878
-88.29,31.066
-77.371,35.611
-122.341,48.242
-95.565,29.596
-110.968,32.178
-84.535,38.216
-78.892,42.908
-87.288,41.599
-115.056,36.076
-83.236,42.362
-84.091,34.221
-111.672,33.415
-93.624,41.703
-92.097,34.855
-76.297,40.036
-118.369,46.049
-87.691,44.081
-93.793,32.485
-76.952,38.804
-73.896,40.734
-87.314,37.009
-75.981,36.863
-122.154,48.114
-157.828,21.278
-80.312,25.777
-115.029,36.046
-76.63,39.291
-84.115,36.636
,
-118.187,34.048
-112.229,33.581
-81.412,28.493
-73.714,41.867
-74.209,40.707
-97.878,36.396
-106.763,32.295
-90.462,30.504
-81.67,29.648
-157.878,21.324
-80.122,32.742
-95.983,35.633
-116.575,43.585
-71.08,43.028
-122.674,45.52
-84.06,35.603
-92.859,44.731
-81.377,28.526
-84.563,33.808
-117.307,34.522
-89.887,35.206
-91.082,33.341
-81.271,37.98
,
-86.823,36.199
-121.919,42.518
,
-157.857,21.305
-121.107,38.938
-82.116,30.028
-103.196,34.392
-97.977,35.726
-84.218,36.025
,
-122.578,45.468
-106.326,31.783
-77.58,43.173
,
-87.427,39.101
-115.244,36.015
-88.038,43.134
-118.003,33.667
-111.985,40.624
-84.451,33.895
-94.374,35.407
-154.873,19.551
-111.859,33.335
-111.682,40.299
-119.197,36.093
-105.957,32.885
-83.542,39.652
-83.741,34.265
-83.064,39.947
-122.41,47.238
-122.931,46.117
-89.884,35.078
-98.528,29.44
-96.126,32.918
-111.997,40.648
-105.11,39.786
-111.878,40.763
-88.543,42.723
-75.044,39.451
-83.711,33.804
-80.203,25.948
,
-95.536,33.662
-122.438,47.111
-80.221,34.365
-77.056,35.556
-84.591,30.588
-111.931,40.537
-83.182,36.073
,
-95.923,36.148
-90.572,41.587
-122.239,47.824
-121.888,38.029
-83.19,42.351
-90.219,38.773
-115.215,36.05
-95.177,30.055
-118.327,34.098
,
,
-76.565,39.373
-84.027,33.174
-81.031,29.106
-81.686,30.372
-95.53,30.027
-115.105,36.195
-112.032,43.498
-81.666,38.378
-124.415,43.089
-121.999,37.823
,
-82.898,42.496
-106.569,35.058
-105.043,39.797
,
-76.651,39.194
-83.224,35.939
-82.069,26.96
-81.87,34.882
,
-117.517,33.899
-98.49,29.424
,
-93.304,45.022
,
-111.946,40.787
-93.531,44.791
-90.572,34.207
-95.378,35.958
-87.692,41.649
,
-74.048,40.057
-95.636,36.163
,
-116.757,32.836
-85.283,34.986
-119.78,36.862
-112.203,33.524
-98.739,37.651
-80.949,36.95
-71.842,42.206
,
,
-104.876,39.595
-122.078,37.663
-82.083,33.48
-121.56,39.65
,
-95.525,29.86
-114.004,46.857
-80.397,27.417
-118.245,33.951
-86.184,39.676
-116.394,43.598
,
-93.232,33.257
-92.808,45.045
,
-84.889,43.951
,
-118.16,33.974
,
-86.811,33.377
,
,
-87.219,37.361
-83.124,42.337
,
,
-104.877,39.579
-112.055,41.146
-95.661,39.072
-92.535,47.521
,
-105.054,39.737
-85.572,38.167
-122.561,45.674
-94.896,47.498
-68.676,44.921
-112.134,33.48
,
,
,
-80.255,26.213
,
-111.995,41.245
-122.285,38.31
-75.097,39.99
-122.098,38.009
-77.466,37.548
-84.17,33.456
-122.312,40.508
-116.008,36.252
-80.336,27.447
-82.967,39.973
-114.067,40.739
-81.2,32.04
-118.311,33.83
-94.062,36.152
-97.327,36.479
-79.322,42.434
-122.229,37.478
-83.762,32.756
-154.92,19.529
-108.824,40.097
-78.891,42.946
,
-84.951,34.499
-90.263,38.702
-81.601,30.177
-81.657,30.429
-106.587,35.123
-82.129,28.693
-89.93,35.203
-72.872,40.787
-119.591,36.299
-111.615,33.437
-81.839,40.752
,
-94.649,39.11
-79.891,34.321
,
,
-77.293,37.295
,
-75.653,40.838
-79.847,41.89
-97.276,32.713
-112.004,33.473
-117.333,33.685
-83.534,41.657
-117.934,34.12
-85.623,30.198
-106.559,35.08
-156.502,20.884
-106.606,35.107
-121.923,37.311
-112.571,33.436
-81.95,28.039
-90.293,36.259
-82.779,27.965
-86.24,35.39
,
-93.957,29.875
-112.168,33.611
-94.845,39.758
-98.675,30.756
-89.106,42.273
-73.444,41.386
-122.345,47.699
-94.168,42.497
-105.107,40.199
-118.429,34.194
-80.145,35.515
-78.368,33.979
-80.754,41.189
-90.02,35.047
-98.409,29.509
-98.504,29.37
-72.359,41.103
-93.371,43.646
-119.291,36.341
-86.392,32.466
-111.056,45.647
-90.079,29.968
-101.841,35.175
-97.955,29.874
-95.4,29.827
-119.759,36.812
-81.587,34.728
-117.033,32.746
-122.639,45.417
,
,
-117.317,33.869
-98.633,34.639
-122.564,45.511
-95.496,29.935
-122.215,47.378
,
-95.941,36.137
-90.593,37.867
-102.004,32.032
-86.1,32.677
-97.339,37.699
-93.183,30.274
-97.132,32.75
-123.166,44.079
-112.255,33.509
-95.571,30.714
-104.834,38.814
-85.056,39.247
-118.665,34.15
-116.458,33.823
,
-122.523,47.177
-121.554,39.128
-83.885,34.328
-104.713,38.366
,
-121.98,38.354
-102.402,31.915
-75.377,39.779
-104.861,39.69
,
,
-84.404,33.744
-90.261,38.679
-104.818,40.087
-90.163,35.154
-90.163,35.154
-95.978,36.264
-80.915,35.181
-77.031,38.995
-90.722,38.795
-93.374,44.954
-122.732,45.125
-83.972,35.998
-108.508,45.797
-115.144,36.171
-84.491,33.752
-111.681,35.188
-117.426,47.691
-108.682,36.065
-111.679,35.192
-87.143,41.536
-90.25,38.564
-114.505,33.618
-89.432,36.112
-96.643,32.861
-87.483,30.962
-100.853,43.233
-84.402,42.244
-95.282,29.709
-95.282,29.709
-74.189,40.732
-97.316,37.632
-116.046,37.177
-75.79,42.1
-121.858,39.464
-122.204,40.308
-157.864,21.332
-97.726,30.163
-112.065,33.541
-102.233,31.909
-74.134,40.867
-105.019,39.713
-111.606,35.207
-84.028,34.081
-121.354,38.013
-81.795,30.126
-87.845,42.364
-80.349,39.292
-78.385,37.32
-93.81,32.456
-104.697,40.36
-98.2,26.337
-86.382,36.008
-89.171,30.801
-88.086,41.517
-122.343,47.705
-120.078,36.975
-100.938,32.706
-116.866,33.938
-89.866,35.166
-81.604,40.977
-119.257,35.292
-73.988,40.711
-122.222,38.134
-76.191,36.832
-78.017,35.828
-97.426,35.449
-88.244,42.983
-82.418,34.803
,
-85.49,38.348
-122.346,40.543
-84.35,41.276
-95.756,29.734
-95.756,29.734
-120.517,37.299
-147.678,64.855
-78.838,35.716
-118.259,34.049
-77.233,39.979
-121.928,37.386
-88.331,41.753
-87.626,41.854
-90.319,32.352
-122.346,38.274
,
-90.091,29.962
-157.857,21.307
-89.789,32.32
-122.561,45.612
-76.779,39.362
-72.195,41.705
-158.016,21.443
-92.356,34.742
-71.072,42.329
-81.435,38.602
-80.204,25.948
-98.575,29.044
-96.907,32.955
-117.273,34.471
-87.431,36.592
-82.355,36.576
-83.684,43.009
-93.314,37.165
-104.996,39.736
-81.447,31.471
-95.291,46.044
-79.759,33.028
-80.604,41.046
-97.74,31.114
-93.298,30.861
-122.681,45.63
-104.874,39.562
-121.621,36.683
-157.885,21.328
-96.165,31.725
-83.441,43.734
-81.019,35.336
-91.047,44.625
-82.894,38.344
-97.128,31.537
-122.1,46.541
-93.602,41.565
-116.401,33.763
-98.623,29.554
-98.461,29.403
-104.876,39.749
-84.254,33.738
-93.295,37.169
-118.95,35.354
-91.141,33.3
-95.386,35.767
-81.579,30.313
-79.951,39.638
-90.658,35.814
-122.646,45.679
-149.818,61.206
-83.408,33.941
-87.102,36.185
-111.995,33.48
-85.146,42.335
,
-112.477,33.474
-102.893,31.6
-122.351,40.565
-76.838,36.323
-117.282,34.106
-105.067,39.686
-76.987,39.559
-84.625,34.405
-80.213,25.921
-85.582,42.295
,
-98.34,41.016
-79.536,40.325
-112.102,33.45
-94.78,35.483
-122.31,47.303
-81.631,30.29
-88.415,33.781
-74.745,40.233
-116.951,44.025
-115.176,36.113
-89.75,39.012
-121.162,45.595
-118.058,34.563
-81.677,28.365
-82.536,40.711
-91.937,32.782
-120.419,46.986
-82.437,28.079
,
-77.848,40.786
-115.134,36.173
-98.572,29.551
-84.383,33.912
-121.022,37.664
-77.069,35.225
-80.651,32.899
-76.669,39.349
-85.303,29.817
-80.872,35.33
-77.412,39.631
-79.137,34.183
-90.242,38.566
-98.219,30.757
-71.441,42.959
,
-97.934,35.042
-90.04,29.926
-90.04,29.926
-118.352,33.96
-112.16,33.495
-98.494,29.424
-80.226,25.883
-81.575,36.255
-78.822,36.025
-122.972,44.059
-111.123,32.359
-84.407,33.684
-147.838,64.849
-84.117,36.388
-84.565,33.598
-149.883,61.206
-96.165,31.725
-122.335,40.595
-86.043,38.879
-117.047,32.551
-80.055,26.543
-81.203,33.769
-85.546,42.333
-117.974,33.838
-88.097,41.931
-85.85,38.304
-82.813,36.169
-89.916,35.89
-85.102,35.024
-111.887,40.7
-104.64,38.234
-86.061,39.807
,
-93.797,32.475
-116.237,33.713
-82.73,27.845
-85.394,29.945
-106.597,31.907
-90.238,38.595
-98.74,29.782
-81.303,29.028
-111.98,33.349
,
-112.5,33.334
-122.331,37.945
-102.53,36.071
-73.944,40.712
-102.455,42.719
-118.259,34.049
-122.777,45.547
-122.233,40.176
-83.574,35.794
-75.536,43.28
-82.196,34.689
-123.594,46.981
-83.4,42.324
-80.17,39.708
-93.276,45.174
-121.976,37.554
-73.932,40.854
-78.55,35.791
-83.327,33.998
,
-104.844,38.893
-92.395,34.734
,
-97.247,32.864
,
-83.807,38.089
-104.77,38.796
-78.878,35.735
-119.783,36.301
,
-105.006,39.904
-119.748,39.559
-97.796,30.352
-122.528,45.493
-112.134,33.459
-89.443,30.276
-81.585,37.433
-97.51,35.65
-118.239,33.932
-80.253,35.912
-117.195,33.805
-80.338,25.741
,
-84.195,30.429
-82.434,36.644
,
-76.541,39.375
-96.947,32.591
-121.825,37.351
,
-117.238,47.683
-121.3,38.029
,
-105.298,36.357
-111.836,33.415
-87.92,43.012
-89.449,31.0
-119.79,34.44
-81.086,36.94
-118.355,34.084
-122.331,47.603
-112.083,33.437
-95.993,36.09
-87.718,41.862
-81.1,32.057
,
-111.947,35.313
-96.413,42.477
-118.305,33.902
-94.98,29.745
-76.04,39.714
-115.141,36.134
-80.287,26.223
-88.406,44.263
-85.58,38.188
-80.105,26.838
-94.415,33.462
-80.244,26.065
-89.999,30.024
-118.155,34.172
-110.963,36.322
-117.922,33.794
-112.048,33.461
-120.103,36.2
,
-80.241,25.962
-104.508,37.174
-97.288,36.812
-80.037,35.911
-122.214,47.243
-118.198,33.93
-70.2,44.127
-90.882,46.585
,
-82.196,35.039
,
-81.787,30.125
-74.222,41.506
-89.621,30.625
-97.346,37.62
-80.705,28.072
-95.328,29.64
-80.177,26.135
,
-102.293,31.896
-97.366,37.661
-88.046,41.548
-87.575,41.748
-77.9,34.177
-117.655,34.043
-86.608,34.709
-101.831,35.202
-76.133,39.579
-70.439,43.682
-122.214,47.295
-95.917,36.735
-122.298,40.438
-93.745,32.519
-97.341,32.665
-122.062,37.886
-89.664,35.064
-117.047,32.556
-73.849,41.013
-83.119,42.3
-76.629,38.925
-80.575,28.106
-106.545,35.318
-90.553,35.807
-79.932,35.864
-120.997,37.797
-118.27,33.913
-118.263,34.121
-118.2,33.932
-89.97,32.025
-120.992,37.608
-118.098,34.073
-90.23,38.64
-83.236,37.314
-82.184,36.57
-82.792,27.978
-119.805,36.733
-97.241,32.709
-122.685,45.53
,
-117.154,33.651
-82.574,36.499
,
-98.469,34.621
-94.629,35.078
-81.286,28.495
-95.46,33.063
-122.179,37.725
-117.444,33.864
-89.994,35.24
-96.926,32.896
-77.107,39.053
-92.127,34.865
-119.266,35.79
-71.486,43.428
-122.207,47.481
-87.794,42.7
-87.001,33.456
-120.306,46.382
-95.395,29.555
-86.256,41.676
-111.003,32.148
-147.716,64.838
-97.507,25.925
-106.743,32.316
-96.802,32.779
-122.941,46.73
-105.146,39.624
-76.148,43.016
-98.302,26.212
-95.851,36.133
-82.951,39.734
-121.777,36.243
-76.557,39.49
-83.729,39.97
-71.063,42.295
-82.298,26.942
-102.645,32.719
-98.482,29.417
-80.197,25.772
-88.453,44.216
-78.772,38.625
-81.641,40.505
-85.611,30.153
-80.856,33.492
-83.395,37.805
-95.956,41.179
-118.144,34.03
-95.916,36.072
-116.405,34.168
-104.574,38.288
-86.526,35.976
-95.555,29.671
-90.051,32.252
-94.986,29.509
-97.126,33.102
-97.125,33.102
-104.925,39.729
-88.965,34.104
-83.399,33.914
-80.402,27.25
-84.693,44.915
-93.206,44.823
-106.55,35.074
-82.097,41.346
-86.091,38.606
-122.648,47.735
-93.765,41.587
-106.429,31.77
-117.656,34.021
-105.158,39.739
-84.362,34.023
-111.982,40.626
-92.263,37.131
-117.913,33.854
-119.3,34.4
-82.414,27.721
-76.516,39.318
-81.717,30.303
-87.228,30.424
-78.79,38.672
-106.007,33.08
-81.753,41.439
-118.981,35.4
-77.431,35.584
-121.266,38.678
-116.411,33.816
-117.425,34.58
-94.631,39.105
-81.662,30.334
-90.025,44.541
-122.421,47.249
-122.197,47.704
-82.072,28.8
-74.23,40.76
-80.115,26.03
-79.863,40.461
-96.717,32.713
-76.618,39.313
-111.906,40.757
-117.715,33.983
-85.775,38.492
-83.902,33.568
-95.457,29.053
-95.457,29.053
-121.01,37.633
-95.764,34.948
-86.81,33.519
-122.869,42.328
,
-104.581,38.272
-90.153,29.984
-97.454,32.732
-74.675,39.971
-95.105,29.446
-106.658,35.027
-122.438,47.221
-90.398,31.701
-85.345,33.523
-74.001,40.228
-80.005,40.524
-104.77,38.801
-91.207,30.447
-72.694,41.758
-78.391,40.334
-80.965,32.266
,
-80.091,26.548
-75.195,40.987
-95.156,29.782
-122.651,45.522
-112.062,41.161
-98.529,29.422
-95.81,41.269
-84.599,39.141
-85.407,35.029
-97.754,30.269
-118.331,33.975
-75.545,40.593
-97.097,32.769
-81.633,38.35
-84.19,37.497
-82.614,28.034
-80.769,35.356
-93.294,45.004
-86.007,39.833
-104.771,38.816
-71.031,42.413
-82.7,28.012
-119.725,39.174
-83.955,33.86
-84.184,39.757
-86.78,34.084
,
-90.049,35.142
-118.881,34.993
-94.057,36.25
-74.221,40.736
,
-107.783,39.53
-79.956,40.537
-94.808,32.533
-88.519,30.402
-86.294,37.48
-116.969,33.929
-96.577,32.848
-94.63,39.095
-72.573,44.264
-84.871,35.122
,
-97.23,32.756
-117.298,33.931
,
,
-84.144,36.104
-85.796,38.242
-94.834,39.124
,
-82.443,34.491
-92.506,35.482
-105.038,39.739
,
,
-87.32,41.577
-76.395,37.044
-86.573,38.91
-96.749,32.774
-118.175,34.072
-87.924,42.808
-114.572,35.163
-118.418,34.236
-117.968,33.876
-97.229,32.766
-84.575,37.869
-117.99,33.81
-88.34,41.809
-106.529,35.079
-117.955,33.745
-84.239,39.752
-81.924,31.949
-103.128,32.704
-111.958,40.694
-122.884,43.738
-117.073,32.758
-83.986,36.001
-149.911,61.149
-90.655,34.545
-121.261,37.98
-91.15,30.495
-87.908,33.318
-76.597,39.292
-97.627,38.809
-104.252,32.427
-73.794,40.691
-73.794,40.691
-112.238,33.452
-75.537,39.758
-90.347,38.638
-78.69,35.665
-93.333,45.062
-90.109,32.147
-102.379,31.884
-105.01,39.757
-96.155,36.076
-116.708,43.61
-73.919,40.675
-113.991,46.877
-99.134,30.053
-119.192,39.358
-82.234,36.485
-88.268,44.291
-84.601,40.961
-116.801,47.734
-117.327,34.538
-111.825,43.656
-90.241,38.65
-85.126,33.055
-72.574,41.745
-117.877,34.129
,
-94.432,31.375
-122.95,46.123
-122.409,47.233
-97.621,35.595
-123.824,46.97
-112.151,33.611
-110.719,39.541
-91.114,40.802
,
-95.364,29.705
-94.462,39.078
-118.575,34.439
,
-100.409,29.328
-97.103,32.694
-90.999,30.362
-101.722,34.192
-85.112,35.063
,
-93.152,44.959
-95.783,29.801
-76.975,38.849
-82.212,36.348
-97.198,33.405
-95.528,29.665
-77.62,37.643
-87.076,30.605
-73.973,40.785
-74.083,40.618
-123.06,44.94
-84.517,30.434
-90.024,35.075
-79.882,40.442
-118.134,33.784
-85.15,35.315
-83.82,34.301
-105.086,39.708
-96.665,34.782
-108.378,43.043
-97.679,30.33
-118.279,33.782
-85.102,34.202
-94.138,36.258
-82.444,38.415
-77.561,34.816
-79.15,35.465
-80.087,34.387
-89.942,30.338
-76.954,38.971
-81.334,33.839
-117.933,33.932
-96.713,32.904
-76.655,39.498
-71.106,42.322
-104.868,39.092
-80.394,25.685
-73.846,40.885
-91.758,36.977
-94.713,32.449
-116.432,34.121
-83.832,34.295
-80.998,38.271
-87.15,36.809
-87.798,41.704
,
-82.242,33.422
-97.521,35.593
-81.639,30.477
-96.937,32.995
-121.172,38.303
-90.44,38.728
-118.073,33.969
-121.172,38.303
-94.313,30.396
-94.979,35.904
-94.128,30.097
-96.682,40.741
-111.978,41.078
-97.568,35.513
-118.148,34.712
-108.173,36.755
-110.872,32.211
-92.015,34.229
-95.864,34.673
,
-78.833,33.742
-118.042,34.072
-82.262,27.054
-112.206,33.573
-97.413,27.746
-112.544,33.421
-106.557,35.08
-91.124,30.838
-79.985,36.036
-83.438,33.964
-79.935,35.978
-119.758,34.411
-73.99,40.684
-114.704,42.776
-84.146,33.805
-79.962,37.315
-118.457,34.172
-73.878,40.882
-122.479,43.741
-92.065,33.613
-91.061,31.691
-85.721,41.766
-111.988,43.477
-74.171,40.196
,
-82.556,34.986
-95.761,31.902
-90.193,38.646
-116.234,43.639
-84.293,39.812
-122.974,45.518
-115.119,36.159
-105.016,39.729
-118.255,33.808
,
-106.469,31.778
-117.361,47.69
-73.947,40.816
-85.488,40.889
-118.171,33.875
-77.334,35.6
-83.961,34.259
-93.713,32.518
-83.338,36.175
-87.552,33.902
-73.906,40.668
-106.604,35.109
-84.963,34.722
-83.324,33.936
-115.57,32.927
-84.925,45.267
-89.494,43.032
-95.94,36.177
-121.33,38.622
-86.751,34.754
-118.999,36.062
-87.504,37.991
-76.611,39.371
-82.244,38.434
-121.795,37.237
-119.786,36.605
-118.076,34.668
-85.119,30.928
-121.85,37.365
,
-104.994,39.849
-81.238,28.554
-102.372,31.856
-105.968,32.873
,
-80.422,27.585
-122.438,47.152
-112.021,33.4
-106.56,31.796
-112.152,33.568
-106.752,32.312
-87.568,44.146
-81.586,41.521
-93.339,38.689
-90.82,43.856
-95.55,30.452
-94.967,35.89
-95.981,35.507
-98.634,29.361
-78.934,35.032
-81.729,41.027
-85.805,38.271
-83.987,33.685
-80.768,41.871
-81.202,35.508
-121.874,37.256
-122.232,47.886
-81.558,34.806
-105.062,39.689
-105.123,40.414
-113.065,37.664
-82.028,28.215
-97.707,35.51
-158.077,21.339
-77.912,35.72
-81.593,30.178
-118.244,34.052
-87.179,30.502
-88.494,44.229
-80.842,35.225
-71.588,42.289
-81.584,41.459
-117.389,33.695
-111.858,33.411
-81.146,40.621
-119.177,46.664
-94.495,39.162
-90.079,34.943
-118.256,34.017
-116.382,34.135
-87.599,44.469
-87.895,42.024
-111.875,42.09
-84.012,34.592
-84.272,33.385
-115.037,36.056
-118.665,34.18
-121.925,47.286
-78.61,34.631
-81.219,34.71
-104.649,38.256
-85.549,42.782
-118.338,34.098
-111.311,47.519
-76.641,39.705
-82.855,36.166
-82.531,40.751
-94.315,37.475
-82.459,28.014
,
-121.027,37.664
-75.133,38.78
-81.979,28.129
